Date,WBA,LEG,BEN,SWK,XOM,CVX,BKH,NFG,CAT,TGT,ITW,EMR,APD,PG,JNJ,ATO,GPC,GD,AOS,HRL,LOW,PPG,PH,ABM,ADM,ABT,CWT,ADP,TNC,DOV
2000-02-09,29.9375,17.3125,11.1875,24.3125,38.125,37.5,25.0625,21.03125,19.5625,33.59375,29.625,24,26.48011017,47,40,17.375,22.5,20.875,2.958333015,4.796875,11.59375,25.5,25.79166794,10.5625,10.20408154,16.18848801,14.65625,35.68788528,15.96875,26.3944664
2000-02-10,30.625,17.0625,11.0625,23.8125,37.9375,38.40625,24.125,21.28125,19.03125,33.21875,28.5,23.34375,25.95975876,45.71875,39,17.1875,22.125,21.09375,2.927083015,4.679687977,11.515625,25.25,25.20833206,10.78125,9.920635223,15.76764297,14.375,37.57141113,16,26.26877785
2000-02-11,29.625,16.75,11,23.1875,36.9375,37,23.5,21,18,33.03125,27.84375,23.1875,24.91905594,46.875,38.71875,15.875,21.625,20.71875,2.927083015,4.484375,11.5,24.3125,23.66666794,10.703125,9.920635223,15.26263046,14,36.33224869,15.90625,25.76602554
2000-02-14,29.8125,16.75,10.625,23.625,38.21875,36.90625,23.8125,21.375,19.3125,32.625,27.34375,23.1875,26.53792763,45.9375,38.8125,16.8125,22.0625,20.78125,2.885416985,4.445312977,11.703125,25.3125,25.45833206,11.03125,10.09070301,15.73958683,13.5,36.72878265,17,25.8917141
2000-02-15,28.5,16.5,10.72916698,24.8125,39.65625,38.75,23.5,21.59375,20,31.96875,29.25,23.9375,26.82701111,47.875,39.84375,17.4375,22.4375,20.65625,2.864583015,4.460937977,11.5,26.25,27.79166794,11.21875,10.14739227,15.76764297,13.90625,36.53051376,16.9375,26.10119438
2000-02-16,27.5,16.8125,10.75,24.5625,40,38.90625,23.0625,21.4375,19.59375,30.90625,28.90625,24.4375,25.90194321,47.0234375,39.90625,17.75,22.3125,20.78125,2.864583015,4.5,10.9375,26.40625,27.95833206,11.625,10.2607708,15.57124901,14.59375,36.28268051,16.65625,26.10119438
2000-02-17,27.375,16.8125,10.3125,24.625,38.9375,38.875,23,21.34375,19.34375,29.9375,28.78125,24.6875,26.36447716,47.09375,39.59375,17.875,22.3125,21.5625,2.895833015,4.546875,10.625,26.25,27,12.625,10.37415028,15.37485504,14.96875,36.03485107,16.5,25.97550583
2000-02-18,26.1875,16.25,9.9375,23.5625,37.5,38.09375,22.1875,20.75,18.84375,29.5,28.15625,25,25.03469086,46.8203125,38.71875,17.1875,22.375,20.9375,2.854166985,4.5,10.875,25.53125,27.45833206,12.3125,10.37415028,14.64539146,14.5,35.29135132,16.3125,25.43085861
2000-02-22,26.25,16.3125,9.895833015,24.3125,37.71875,37.84375,21.4375,20.21875,19.15625,28.875,28.9375,24.8125,25.72849274,46.4375,39.3125,16.5625,22.6875,21.5,2.916666985,4.484375,10.765625,26.3125,27.54166794,12.09375,10.37415028,14.98206711,14.34375,33.20956039,16.3125,25.80792236
2000-02-23,26.75,16.3125,9.770833015,23.5,37.3125,36.625,21.25,20.21875,18.90625,28.40625,29.625,24.28125,25.15032387,45.3125,38.0625,16.5625,22.0625,21.5625,2.9375,4.421875,10.640625,26.6875,27.5,12.375,10.03401375,14.42094135,14.21875,34.44872284,16.0625,25.76602554
2000-02-24,26.0625,16.0625,9.604166985,22.75,36.40625,35.71875,20.5625,19.84375,18.125,27.9375,28.28125,24.21875,24.39870453,44.25,36.875,16,21.8125,21.125,2.947916985,4.375,10.1875,25.125,24.95833206,12,9.977323532,14.25260258,13.96875,35.39048386,15.75,25.47275352
2000-02-25,26.125,16.0625,9.229166985,22.6875,35.53125,35.53125,20.8125,19.96875,18,27.9375,26.375,23.8125,24.16743851,42.5625,36,15.8125,21.75,21.46875,2.9375,4.34375,10.4375,24.53125,22.875,12.0625,9.693878174,14.39288425,13.625,34.05218887,15.875,24.8862114
2000-02-28,26.4375,16.0625,9.291666985,22.875,36.75,37.28125,21.375,19.9375,17.78125,29.4375,26.125,23.25,24.16743851,44.1875,36.375,16.25,22.0625,21.53125,2.927083015,4.234375,11.421875,24.53125,23.29166794,12.28125,9.580498695,14.86984158,13.1875,35.29135132,16,25.01189804
2000-02-29,25.8125,16.8125,9.0625,23,37.65625,37.34375,22,20.46875,17.53125,29.5,25.84375,22.78125,23.82053757,43.9375,36,17.125,22.5625,21.625,2.875,4.171875,11.953125,24.6875,24.16666794,12.59375,9.126983643,14.81372929,13.4375,34.54785538,16,25.84981728
2000-03-01,25.625,16.3125,9.0625,23.0625,38.03125,37.625,22.125,20.59375,17.4375,29.625,26.5,22.3125,23.99398613,44.125,36.6875,16.5,21.9375,21.1875,2.78125,4.234375,11.953125,24.15625,24.70833206,12.59375,9.353740692,15.17846107,13.40625,35.09308624,15.875,25.6403389
2000-03-02,24.6875,16.1875,9.125,23.3125,38.5,37.84375,22.6875,20.65625,17.21875,30.125,26.5,22.03125,23.58926964,43.65625,36.84375,16.375,21.8125,20.5625,2.729166985,4.078125,11.5,23.5625,23.79166794,12.75,9.013605118,15.0381794,12.6875,34.30002213,15.6875,26.14308929
2000-03-03,24.515625,16,9.270833015,24.25,37.84375,37.28125,22.8125,20.71875,18.1875,30.875,27.5625,21.8125,24.34088707,44.21875,36.75,15.8125,21.875,19.4375,2.729166985,3.796875,11.75,24.53125,23.95833206,13.09375,9.410430908,14.56122208,13.125,34.25045395,15.625,27.98651314
2000-03-06,24.25,15.5625,9.25,23.6875,36.46875,37,22.5,20.6875,18.34375,30.375,26.96875,21,23.41581917,43.71875,35.25,16,21.3125,18.90625,2.708333015,3.859375,11.25,24,23.625,12.875,8.956915855,14.02815342,13.15625,34.84525299,15.6875,27.98651314
2000-03-07,22.75,15.4375,8.791666985,23,40,40.5,22.9375,21.4375,16.90625,29,26.25,20.9375,22.37511635,30.5,34.25,15.5625,20.3125,18.5,2.677083015,3.625,10.40625,23.25,22.70833206,12.90625,8.67346859,13.29868889,13.1875,34.4982872,15.75,27.31617737
2000-03-08,24.875,15.8125,8.4375,23.5,39.8125,40.53125,23.25,20.96875,17.46875,29.09375,27.03125,21.125,22.95328331,29,35.5,15.5625,20.75,18.75,2.729166985,3.78125,10.96875,23.03125,23.5,12.96875,8.730158806,13.91592693,13,34.30002213,16,27.06480026
2000-03-09,25.625,16.875,8.770833015,23.875,40.21875,41.625,23.125,20.59375,17.625,30.03125,27.4375,20.75,22.95328331,28.875,36.34375,16.125,20.5625,19.90625,2.666666985,3.765625,11.609375,22.78125,24,12.96875,8.616780281,14.02815342,13,34.89482117,15.875,27.73513794
2000-03-10,24.5,17,8.75,24.25,38.515625,40.1875,22.9375,20.5,17.84375,30.40625,27.1875,20.5625,23.06891823,26.875,35.4375,15.625,20.6875,19.65625,2.65625,3.65625,11.25,23.34375,23.66666794,12.9375,8.730158806,13.88787079,12.5625,34.9939537,15.8125,27.98651314
2000-03-13,25.0625,16.8125,8.583333015,23.9375,37.9375,39.90625,22.125,20.125,17.8125,30.71875,27.09375,21.25,22.8376503,28.625,35,17.125,21.0625,19.53125,2.645833015,3.578125,10.875,22.96875,23.33333206,12.8125,8.616780281,13.71953297,12.9375,35.73744965,15.90625,27.48376083
2000-03-14,25,16.6875,8.395833015,24,38.625,41.4375,22.125,20,17.90625,30.46875,27,21.15625,23.01110077,27.875,36.375,17.25,20.375,20.0625,2.5,3.53125,10.59375,23,22.625,13.125,8.219955444,13.97204018,12.5,37.47227859,15.75,27.02290535
2000-03-15,26,18.25,9.333333015,25.1875,38.875,41.96875,22.125,20.1875,19.125,32,29.25,21.65625,25.32377434,29.25,38.46875,17.6875,22,21.6875,2.541666985,3.8125,11.328125,25.09375,24.33333206,13.15625,8.390023232,14.58927917,11.84375,38.95927429,15.6875,28.36357689
2000-03-16,27.5,19.8125,10.14583302,26.5625,39.875,42.0625,22.9375,21.0625,20.34375,35.5625,32.1875,22.875,27.46299744,29.9375,39.90625,18.625,23.375,22.5625,2.729166985,4.265625,12.515625,26.40625,26.83333206,13.1875,9.297052383,15.48707962,12.53125,43.42025757,15.5625,29.70424843
2000-03-17,27.9375,20,10,26,38.5625,41.65625,22.625,21.0625,19.8125,34.75,32.40625,22.5,25.49722481,28.8125,39.78125,18.375,23.75,22.875,2.71875,3.75,12.859375,25.03125,25.33333206,13.15625,9.580498695,15.0381794,12.3125,42.82546234,15.75,30.08131218
2000-03-20,28,19.125,9.8125,25.4375,37.4375,41.46875,22.375,21.09375,19.25,33.1875,31.125,23.46875,25.90194321,29.0625,39.65625,18.375,23.3125,23.03125,2.802083015,3.9375,12.640625,25.53125,26.16666794,13.25,9.297052383,15.20651722,12.3125,41.43759918,15.78125,30.6259594
2000-03-21,28,20,10,24.8125,38.5,43,22.375,21.0625,19.90625,33.46875,31.03125,23.0625,26.36447716,28.5,40.125,17.5625,23.5,23.25,2.854166985,3.84375,12.71875,26.09375,25.70833206,13.8125,9.297052383,15.12234783,12.625,41.63586426,15.875,31.04491806
2000-03-22,27.9375,19.3125,10.04166698,24.8125,37.46875,42,22.375,20.71875,19.46875,33.34375,30.59375,22.6875,25.03469086,28.5,41.125,17.4375,23.390625,22.96875,2.875,3.625,12.609375,24.90625,24.91666794,13.6875,9.523810387,15.40291119,12.6875,40.7436676,16.375,31.46387863
2000-03-23,27.1875,19.6875,10.625,25.1875,37.75,42.3125,22.25,20.625,19.78125,34,30.125,23.40625,26.19102669,28.09375,40,18.125,23.671875,23.21875,2.885416985,3.75,13.140625,25.1875,25.70833206,13.90625,9.580498695,15.17846107,12.40625,40.79323578,15.375,31.29629517
2000-03-24,28,19.3125,11.33333302,25.375,38.625,42.8125,22.0625,20.5,19.75,34.5625,29.78125,23.625,26.76919556,28.21875,36.125,17.4375,23.25,24.125,2.854166985,3.65625,13.4375,25.28125,26.08333206,13.21875,9.297052383,15.09429169,12.5625,41.23933411,15.25,30.83543968
2000-03-27,26.4375,19.3125,10.85416698,24.625,38.2578125,42.28125,22.0625,20.375,19.53125,34.21875,29.1953125,23.5,25.84412575,27.625,34.875,17.25,23.5,23.90625,2.864583015,3.625,13.359375,24.75,25.33333206,12.84375,9.297052383,14.92595387,12.3125,41.18976593,15.25,30.87733459
2000-03-28,26.625,19.125,10.60416698,24.8125,39.5,42.4375,22.1875,19.9375,19.15625,34.4375,28.5,23.59375,25.95975876,28.5,36,16.875,23.25,23.5625,2.875,3.546875,13.375,24.875,27,12.84375,9.070295334,15.20651722,11.9375,38.41404343,15.25,30.96112633
2000-03-29,26,20.125,10.60416698,25.625,40.25,44.25,22.0625,21.25,19.5,36.3125,28.6875,24.34375,26.3066597,29.34375,35.53125,16.625,23.25,23.53125,2.885416985,3.609375,13.765625,25.4375,27.5,12.25,9.126983643,15.6554184,11.625,37.76967621,15.28125,31.58956718
2000-03-30,25.125,19.875,10.9375,26.5,39.3125,46.09375,22.5,21.375,20.375,38.59375,29.03125,26.625,26.59574509,29,35.375,16.25,23.5625,24.15625,2.958333015,3.75,14.5,26.5625,27.70833206,12.21875,9.410430908,15.9359808,11.40625,37.62097931,15.5,32.13421631
2000-03-31,25.75,21.5,11.14583302,26.375,39,46.21875,22.0625,22.28125,19.71875,37.375,27.625,26.5625,26.3066597,28.375,35.125,16.375,23.875,24.875,3,4.109375,14.59375,26.15625,27.54166794,11.75,9.353740692,15.79570007,11.40625,38.26534271,15.5,32.09231949
2000-04-03,25.4375,20.9375,11.25,26.5625,40.25,46.15625,21.9375,22.03125,20.9375,38.5,29.59375,26.5,27.86771584,29.75,36.125,16.1875,24.1875,25.4375,3.0625,3.65625,15.125,26.5,27.875,11.9375,9.523810387,16.60933304,11.625,39.65320587,15.25,32.13421631
2000-04-04,26.75,21.0625,10.89583302,26.3125,41.25,44.90625,21.625,22.15625,21.71875,37.65625,30,27.6875,27.5208149,31.75,38.375,15.8125,24.3125,25.96875,3.020833015,3.9375,14.921875,26.90625,28.66666794,11.53125,9.580498695,17.70352745,11.5,40.44626999,15.96875,33.47488785
2000-04-05,26.9375,20.8125,11.35416698,26.5625,39.875,43.75,22.1875,22.75,21.21875,37.09375,29.53125,27.3125,27.46299744,30.78125,38.75,15.5,24.3125,25.4375,3,3.984375,14.90625,26.34375,28.41666794,11.1875,9.637187958,16.66544533,11.625,39.80190277,17.40625,33.22351074
2000-04-06,26.5625,21.375,11.58333302,27.125,40.875,44.46875,22.4375,22.875,21.15625,37,29.375,27.5,27.34736443,31.375,37.4375,15.5,24.5,25.5625,3.010416985,3.9375,15.015625,26.40625,29.125,11.4375,9.750567436,16.97406578,11.8125,41.5862999,16.5,33.68436432
2000-04-07,26.546875,21.25,11.3125,26.6875,39.78125,43.21875,22.125,22.90625,20.6875,37.125,29.125,27.40625,27.05827904,31.71875,37.03125,15.5,24,25.375,3.104166985,3.875,15.15625,26.03125,29.29166794,11.6875,9.523810387,16.44099426,11.78125,41.33846664,16.5,33.55867767
2000-04-10,27.25,21.5625,11.04166698,26.125,39.125,43.03125,21.5625,22.59375,20.71875,37.59375,29.65625,27.4375,27.23172951,33,38,15.375,24.25,25.375,3.083333015,3.90625,15.359375,25.96875,29.75,11.59375,10.09070301,16.63738823,11.5,41.09063339,16,34.18711853
2000-04-11,27.375,21.75,11.39583302,26.9375,39.6875,44.34375,21.6875,22.34375,21.03125,36.4375,30,28.5,28.61933327,33.21875,39.125,15.375,25.125,25.59375,3.083333015,3.9375,15.21875,27.03125,30.5,11.625,9.977323532,17.08629036,11.625,40.44626999,15.9375,35.19261932
2000-04-12,28.25,22,12.08333302,28.3125,39.96875,44.5,21.625,22.6875,21.71875,36.15625,32,28.25,29.31313515,34.65625,38.5,15.4375,24.6875,26.15625,3.083333015,4.015625,15.875,28.5625,31.375,11.78125,9.863945961,17.78769684,10.84375,39.4549408,15.875,35.02503586
2000-04-13,27.875,22,11.58333302,28.125,40,43.46875,21.4375,22.875,21,35.3125,31.03125,28.5,27.80989838,34.75,38.125,15.4375,24.5625,26.375,3.1875,4.078125,14.875,28.03125,29.83333206,11.84375,10.03401375,17.59130287,11.21875,37.91837692,16.75,35.52779007
2000-04-14,26.3125,21.0625,10.60416698,27.3125,39.375,42.84375,21.4375,22.71875,20.25,34.15625,29.5625,27.15625,26.76919556,31.5,36.65625,15.375,23.9375,25.6875,3.4375,3.96875,14.18359375,26.59375,27.41666794,11.875,9.410430908,16.52516365,11.125,36.4809494,16.46875,34.22901154
2000-04-17,27.75,21.25,10.39583302,28.4375,37.75,41.46875,21.375,22.875,20.46875,32.65625,30.53125,27.53125,27.63644791,34.5,38.75,15,24.5625,25.21875,3.416666985,4.109375,13.609375,26.625,28.08333206,11.59375,9.580498695,16.91795158,11.625,36.97661209,17,33.8519516
2000-04-18,27.5,21.4375,11.04166698,28.25,38.09375,42.28125,21.5625,22.8125,20.125,34.6875,29.5625,27.0625,27.17391205,33.03125,40.75,14.9375,24.75,25.125,3.177083015,4.015625,13.75781345,25.59375,28.29166794,11.9375,9.126983643,17.14240265,11.5,38.86014175,17,33.68436432
2000-04-19,27.5,21.25,10.91666698,27.9375,38.71875,42.375,21.5,22.4375,18.8125,34.25,30.25,26.15625,25.78630829,33.03125,41.125,14.875,24.6875,26,3.072916985,4,13.703125,25.3125,28.54166794,12,9.070295334,17.22657013,11.15625,38.95927429,16.796875,33.76815796
2000-04-20,28.0625,21.5,11.10416698,29,39.5,43.15625,21.5625,22.6875,19,34.625,30.21875,26.28125,27.63644791,34.46875,40.8125,14.8125,24.75,26.78125,3.208333015,3.953125,13.828125,26.5,29.5,12.1875,8.843537331,17.61935997,11.3125,40.14886856,17,33.8938446
2000-04-24,28.75,21.6875,11.22916698,29.3125,39.9375,42.625,21.625,23.09375,19.5,35.125,30.96875,26.9375,29.19750214,35.25,41.9375,14.75,25.25,29,3.041666985,3.90625,14.125,27.15625,29.58333206,12.34375,9.013605118,17.98409271,11.75,42.77589417,17,35.52779007
2000-04-25,29.1875,22.25,11.54166698,29.875,40.5,42.40625,21.875,23.65625,20.0625,35.75,31.84375,28.09375,30.29602242,32.125,42.15625,14.75,26.25,29.65625,3.1875,4.0625,13.6875,27.96875,31.375,12.5625,8.900226593,17.84380913,12,42.77589417,17.5,36.07243729
2000-04-26,29.0625,21.75,11.1875,29.875,40.0625,43.15625,22.1875,23.65625,19.875,35.40625,31.21875,27.21875,28.50370026,30.375,41.375,14.75,26.3125,28.4375,3.34375,3.953125,13.609375,27.1875,30.75,12.6875,8.956915855,17.50713348,12.21875,42.2306633,17.0625,35.52779007
2000-04-27,28.75,21.375,10.70833302,29.875,40.34375,44.21875,23,24,20.0625,34,31.375,27.3125,28.4458828,30.4375,41.5,15.5,26.0625,29.6875,3.333333015,3.90625,13.359375,26.875,30.91666794,12.625,9.013605118,17.50713348,11.75,43.02372742,17.5,34.48038864
2000-04-28,28.125,21.375,10.75,29.5,38.84375,42.5625,22.9375,23.71875,19.71875,33.28125,32.03125,27.4375,28.73496819,29.875,41.25,15.875,26.25,29.25,3.427083015,3.8125,12.375,27.1875,31,12.625,9.013605118,17.25462723,11.65625,42.67676163,17.40625,34.06143188
2000-05-01,28.0625,21.75,10.5,30.1875,39,43.15625,23.125,24.21875,19.40625,34.125,31.875,27.875,29.19750214,29.8515625,41.34375,16,26.4375,29.46875,3.572916985,3.84375,13,27.25,31.04166794,12.6875,9.297052383,17.08629036,11.875,42.77589417,17.09375,35.52779007
2000-05-02,28.875,20.9375,10.54166698,30,39.125,44.65625,23.5625,23.4375,19.8125,34.4375,32.1875,27.71875,29.66003609,29.90625,42.09375,15.9375,26.25,28.59375,3.583333015,3.75,12.71875,27.1875,30.91666794,12.6875,9.353740692,17.14240265,11.84375,42.18109512,17.125,34.98314285
2000-05-03,26.5,20.8125,10.25,29.1875,38.75,43.65625,22.125,23.28125,19.4375,31.875,31.4375,26.84375,28.27243233,30.3125,41.625,15.875,26.0625,27.90625,3.510416985,3.796875,12,26.3125,30.20833206,12.59375,9.240363121,16.88989639,12.125,41.33846664,17.421875,34.60607529
2000-05-04,26.1875,20.9375,9.958333015,29.6875,39.75,44.1875,23.125,24.46875,18.96875,33.0625,31.25,27.125,28.67715073,30.21875,41.53125,16,26,27.90625,3.645833015,3.875,11.84375,26.6875,30.16666794,12.59375,9.013605118,16.72155762,12.25,41.38803101,17.375,34.81555557
2000-05-05,26.625,20.5,9.916666985,29.875,40,45.375,23.5,24.53125,19.53125,34.0390625,31.78125,27.21875,29.02405167,30.4375,42,15.9375,25.5625,28.5,3.71875,3.8125,11.953125,27.5625,32.16666794,12.5625,9.126983643,17.03017616,12.3125,41.09063339,17.40625,34.85745239
2000-05-08,28.125,19.9375,10.25,29.75,40.21875,45.90625,23.25,24.71875,19.46875,34.125,31.625,27.59375,28.90841866,30.59375,43.875,15.9375,25.9375,28.03125,3.6875,3.84375,12.265625,27.4375,30.91666794,12.40625,9.240363121,17.4229641,12.875,41.23933411,17.09375,34.68986893
2000-05-09,27.875,20,10.1875,29.4375,39.71875,45.0625,23.375,24.71875,19,34.71875,31.34375,27.875,28.04116631,31.375,43.5,15.5625,25.75,28.75,3.614583015,3.84375,12.3125,27.75,29.875,12.25,9.183672905,17.50713348,12.5,40.04973602,15.953125,34.18711853
2000-05-10,28.5,20.0625,9.979166985,28.875,40.75,45.4375,22.9375,24.9375,19.1875,35.1875,31.40625,27.46875,28.8506012,32.09375,42.75,15.4375,25.4375,27.875,3.458333015,3.84375,12.125,27.28125,29.75,11.9375,9.353740692,17.31073952,12.625,40.49583435,16.28125,33.43299103
2000-05-11,29.125,20.5625,10.22916698,29.0625,41.46875,46.6875,23.1875,25.46875,19.40625,34.9375,31.90625,27.90625,32.14616013,32.5,43.03125,15.6875,25.5,28.25,3.708333015,4.25,12.171875,27.90625,30.45833206,11.96875,9.523810387,16.97406578,12.5,41.78456497,16.65625,33.8938446
2000-05-12,28.15625,19.75,10.35416698,29,41.015625,47.140625,23.0625,24.8125,19.6875,35.140625,31.4375,28.03125,33.07123184,32.0625,42.75,15.9375,25.625,28.21875,3.677083015,4.140625,11.99218845,27.5625,30.29166794,11.9375,9.467120171,16.60933304,12.375,41.04106522,16.625,34.43849182
2000-05-15,28.3125,19.75,10.70833302,28.75,41.8125,47,23.25,24.96875,20.28125,35.5,31.40625,28.46875,32.20397949,32.4375,43.125,15.875,25.4375,28.46875,3.770833015,4.203125,12.671875,28.40625,30.33333206,11.9375,9.523810387,17.47907829,12.375,41.14020157,17.125,34.52228546
2000-05-16,28.4375,20.3125,10.72916698,28.875,41.625,46.46875,23.3125,24.625,20.125,35.71875,32.375,29.0625,31.5101757,32.25,43.65625,16.5,25.9375,28.125,3.739583015,4.171875,12.4375,28.3125,31.16666794,11.90625,9.467120171,17.33879662,12.96875,42.32979584,17.5,35.15072632
2000-05-17,28.25,20.25,10.625,28.375,40.6875,45.65625,23.125,24.71875,20,34.8125,32.3125,28.4375,31.68362617,32.5,43.53125,16.1875,25.3125,27.3125,3.635416985,4.09375,12.0625,27.71875,30.45833206,11.75,9.637187958,17.31073952,12.9375,41.63586426,17.46875,35.52779007
2000-05-18,28.125,20.3125,10.625,28.125,40.7265625,45.4375,22.5,24.6875,19.40625,35.453125,31.625,28.53125,32.34851837,32.375,44.25,16.0625,25.125,27.84375,3.5,4.203125,12.25,27.71875,30.29166794,11.15625,9.637187958,18.20854187,12.375,40.79323578,17.5,35.56968689
2000-05-19,27.8125,19.3125,9.958333015,28.9375,40.875,46.65625,22.5,24.25,20.03125,35.09375,31.4375,28.5625,33.30249786,32.53125,44.375,16.125,25.125,28.40625,3.53125,4.21875,12.03125,27.59375,30.95833206,11.4375,9.523810387,18.65744209,12.5,40.54540253,17.46875,34.18711853
2000-05-22,27.5,19.625,9.895833015,29.1875,41.65625,47.03125,22.9375,24.59375,20.09375,35.0625,30.65625,28.5625,33.85175705,32.4375,43.4375,16.375,25.0625,28.09375,3.59375,4.15625,12.21875,27.59375,30.375,11.875,10.09070301,19.19051361,12.3125,41.78456497,17.53125,33.81005478
2000-05-23,27.5,19.6875,10.08333302,29.5,41.5,46.625,22.5625,24.46875,19.75,33.5,30.71875,29,35.73080444,32.1875,43.5,15.6875,25,28.46875,3.489583015,4.140625,12.078125,27.25,30.04166794,11.15625,9.863945961,19.19051361,12,42.62719345,17.4375,33.34919739
2000-05-24,27,19.3125,10.3125,28.375,41.46875,47.125,22.8125,24.65625,19.84375,32.25,32,29.5625,34.51665115,32.9375,44.96875,15.6875,25.4375,29.15625,3.458333015,4.40625,11.453125,27.5,29.41666794,11.34375,10.65759563,19.51316071,12,44.01505661,17.71875,33.43299103
2000-05-25,27.9375,19.5625,9.8125,27.875,40.71875,46.59375,23.0625,24.65625,19.03125,32.46875,30.5,29.9375,32.89778137,32.96875,44.65625,15.1875,25.125,28.5625,3.46875,4.3125,11.6875,25.6875,29.25,11.59375,10.88435364,19.19051361,11.6875,44.41159058,17.53125,32.97213364
2000-05-26,28,19.4375,9.854166985,27.25,41.1875,45.6875,23.8125,24.96875,19.0625,32.21875,29.8125,29.5625,31.85707664,33.125,44.0625,16.5625,24.3125,28.21875,3.458333015,4.53125,11.4375,25.53125,28.45833206,11.5,10.82766438,18.71355438,11.625,42.47849655,17.75,32.46938324
2000-05-30,27.9375,19.28125,9.979166985,27.875,41.75,45.65625,23.6875,25.28125,19.15625,30.90625,29.46875,29.625,32.03052521,33.0625,44.46875,17.125,24.625,29.0625,3.489583015,4.484375,11.75,25.9375,28.54166794,11.625,10.99773216,18.46104813,11.53125,44.21332169,17.78125,33.1397171
2000-05-31,28.375,20.03125,10,26.875,41.65625,46.21875,23.9375,25.90625,19.125,31.34375,29.03125,29.5,32.03052521,33.25,44.75,18.3125,23.875,29.53125,3.5,4.328125,11.640625,24.78125,27.79166794,11.59375,10.82766438,18.26465416,11.65625,43.61852646,17.75,31.17060661
2000-06-01,29,20.28125,10.14583302,27.375,41.46875,45.5,24,25.9375,19.875,31.5,29.40625,30.5,33.59158325,32.8125,43.84375,19,24.25,30.1875,3.53125,4.359375,11.984375,24.9375,29.41666794,11.9375,11.11111069,18.34882355,12.15625,43.717659,18.25,32.72075653
2000-06-02,29.375,21.15625,10.8125,28.75,39.59375,45.28125,23.5625,25.3125,20.53125,33,29.46875,31.25,33.70721436,32,42,18.625,24.25,29.3125,3.552083015,4.296875,12.6875,25,29.29166794,11.6875,10.88435364,17.56324768,12.375,45.20465469,18.25,33.43299103
2000-06-05,28.6875,20.78125,10.66666698,27.875,39.65625,45.21875,22.5,24.21875,20,32.15625,29.46875,30,33.30249786,31.65625,42,18.6875,24.1875,28.6875,3.552083015,4.359375,12.4375,24.5,28.875,12,10.77097511,17.84380913,12.0625,45.30378723,18.25,33.26540756
2000-06-06,28.25,19.78125,10.5,28.125,41.15625,46.4375,22.375,24.75,19.53125,28.78125,29.28125,30.0625,32.55088043,31.625,42.0625,18.75,23.8125,28.9375,3.5,4.4375,11.78125,24.1875,29.125,11.9375,10.37415028,18.04020309,12.125,45.74988556,18.4375,33.72626114
2000-06-07,27.5625,19.53125,10.875,27.4375,40.5625,46.1875,22.25,24.65625,19.40625,29.84375,28.5,29.96875,31.9148941,30.9375,41.84375,19.125,23.1875,28.71875,3.5625,4.59375,11.296875,24.09375,28.79166794,12.34375,10.82766438,18.04020309,12.1875,45.50205231,18.5625,32.88834381
2000-06-08,28,19.28125,10.3125,26.9375,40.03125,46.28125,22.625,24.5625,19.0625,29.875,28.78125,29.4375,31.22109222,28.75,42.4375,19.125,23.125,27.71875,3.5,4.453125,10.9375,23.9375,28.20833206,12.59375,10.82766438,18.23659706,12.21875,44.21332169,18.625,32.93023682
2000-06-09,28.6875,19.21875,10.1875,27.1875,39.59375,46,22.75,24.75,19.125,28.125,29.25,29.53125,31.22109222,28.5,43.0625,19.0625,23,27.59375,3.510416985,4.359375,10.84375,23.96875,27.95833206,12.28125,10.43083858,18.32076645,12.4375,44.56028748,18.6875,33.34919739
2000-06-12,28.28125,19.28125,10.0625,26.875,40.375,46.4375,22.8125,24.9375,19.3125,27.25,28.546875,29.5,31.16327477,28.1875,42.390625,19.125,22.9375,27.59375,3.4375,4.640625,10.53125,24.3125,27.52083206,11.8125,10.09070301,18.09631729,12.0625,43.74243927,18.5,32.15516281
2000-06-13,28.375,19.125,10.3125,26.875,40.59375,45.875,23.25,24.8125,18.625,28.3125,28.375,30.03125,31.16327477,28.5,44,19.375,23.125,27.0625,3.520833015,4.546875,11.125,23.71875,27,12.5,9.977323532,18.43299294,11.8125,42.97415924,18.59375,32.76265335
2000-06-14,28.8125,19.375,10.3125,26.8125,41.3125,46.625,24.0625,24.6875,18.8125,29,29.0625,29.0625,31.85707664,28.5,44.875,19.25,23.1875,27.6875,3.541666985,4.625,11.15625,24.0625,25.29166794,12.625,9.693878174,18.85383606,11.9375,43.27156067,18.75,32.59506989
2000-06-15,29.1875,19.5625,9.854166985,26.375,41.21875,46.5625,24.625,25.09375,18.5,30.03125,29.125,28.6875,32.20397949,28.375,45.3125,19.75,22.75,28.125,3.572916985,4.921875,11,23.5,27.54166794,12.8125,9.580498695,19.2466259,12,43.37069321,18.84375,32.17610931
2000-06-16,28.75,19.1875,9.833333015,25.9375,42.1875,46.375,24.125,25.125,17.96875,29.25,29.265625,28.75,32.14616013,27.75,44.78125,20.125,22.125,27.515625,3.520833015,4.703125,10.75,23.296875,26.125,12.125,9.467120171,19.05023193,12.125,43.51939011,17.625,31.54767036
2000-06-19,29.125,19.0625,10.25,25.5625,42.03125,45.6875,24.6875,25.28125,17.5625,28.59375,29.6875,29.0625,31.56799316,28.046875,45.09375,20.5625,21.625,26.875,3.697916985,4.640625,10.484375,22.28125,25.79166794,12.1875,9.183672905,19.10634422,12.5,43.32112503,18.875,30.66785431
